Name,Homeworld,Residence,Species,Gender,Episode I,Episode II,Episode III,Episode IV,Episode V,Episode VI,First Trilogy,Second Trilogy
Halcor Raystel,Alderaan,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
Halden Wes,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hale Malcolm,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Haleen Snowline,Talus,Talusians,Human,Female,0,0,0,0,0,0,0,0
Halena,Aaloth,Aaloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Halin Azucca,Pijal's moon,Pijali,Human,Female,0,0,0,0,0,0,0,0
Halka Four-Den,Unknown,Dagobah residents,Unknown,Female,0,0,0,0,0,0,0,0
Halkans,Empress Teta,Tetans,Human,Male,0,0,0,0,0,0,0,0
Halla,Mimban,Mimban residents,Human,Female,0,0,0,0,0,0,0,0
Halla Ettyk,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Halle Dray,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Hallem Celaar,Naboo,Naboo,Human,Male,0,0,0,0,0,0,0,0
Hamber,Corellia,Drall,Drall,Male,0,0,0,0,0,0,0,0
Hamedaw,Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Han Solo,Corellia,Chandrilans,Human,Male,0,0,0,1,1,1,0,1
Han Solo's father,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Handon Guld,Dantooine,Dantooinians,Human,Male,0,0,0,0,0,0,0,0
Handon Guld's wife,Dantooine,Dantooinians,Unknown,Female,0,0,0,0,0,0,0,0
Handy,Bespin,Bespinites,Human,Male,0,0,0,0,0,0,0,0
Hanes Croft,Unknown,Cularin residents,Cerean,Male,0,0,0,0,0,0,0,0
Hanharr,Kashyyyk,Kashyyyk residents,Wookiee,Unknown,0,0,0,0,0,0,0,0
Hanna Doshun,Aduba-3,Adubans,Human,Female,0,0,0,0,0,0,0,0
Hanna S'kiyah,Unknown,Naboo,Twi'lek,Female,0,0,0,0,0,0,0,0
Hantor Loftus,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Hanugar,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hapan,Unknown,Hapans,Unknown,Unknown,0,0,0,0,0,0,0,0
Haplif,Unknown,Celwis residents,Agbui,Male,0,0,0,0,0,0,0,0
Happer,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Harb Binli,Eriadu,Eriaduans,Human,Male,0,0,0,0,0,0,0,0
Harbo Wiis,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Hardin,Somov Rit,Somov Rit residents,Human,Male,0,0,0,0,0,0,0,0
Hardin (spacer),Corulag,Corulag residents,Human,Male,0,0,0,0,0,0,0,0
Hargar,Onderon,Onderonians,Aqualish,Male,0,0,0,0,0,0,0,0
Hargeevan,Unknown,Hargeevans,Unknown,Unknown,0,0,0,0,0,0,0,0
Hari Seldona,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Haris Causus,Unknown,Corulag residents,Unknown,Male,0,0,0,0,0,0,0,0
Harkos,Unknown,Batuu residents,Nikto,Male,0,0,0,0,0,0,0,0
Harkun,Unknown,Korriban residents,Human,Male,0,0,0,0,0,0,0,0
Harlaan,Unknown,Naboo,Human,Male,0,0,0,0,0,0,0,0
Harlech,Drogheda,Drogheda residents,Human,Male,0,0,0,0,0,0,0,0
Harlon Fane,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Harovan Toth,Reynon,Reynonians,Human,Male,0,0,0,0,0,0,0,0
Harp Allor,Chandrila,Chandrilans,Human,Female,0,0,0,0,0,0,0,0
Harra (Twi'lek),Telos IV,Telosians,Twi'lek,Male,0,0,0,0,0,0,0,0
Harrak,Unknown,Bastion residents,Human,Male,0,0,0,0,0,0,0,0
Harrandatha Estillo,Eiattu 6,Eiattuans,Human,Male,0,0,0,0,0,0,0,0
Harrandatha Estillo (impostor),Unknown,Eiattuans,Human,Male,0,0,0,0,0,0,0,0
Harravan,Hapes,Hapans,Hapan,Male,0,0,0,0,0,0,0,0
Harribore Onuta,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Harriet Brunser,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Hart-and-Parn Gorra-Fiolla,Lorrd,Lorrdians,Lorrdian,Female,0,0,0,0,0,0,0,0
Hartzig,Almania,Almanians,Human,Male,0,0,0,0,0,0,0,0
Haru,Unknown,Keelia residents,Human,Female,0,0,0,0,0,0,0,0
Harval Tommick,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Harwakokok,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Hary'nkel,Unknown,Almas residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Haryette Davani,Beheboth,Behebothians,Human,Female,0,0,0,0,0,0,0,0
Hasadar Shu,Unknown,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Hasray Terson,Unknown,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Hasville Terson,Unknown,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Hatras Nikk,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Havidald Guffin,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Hawk Ryo,Shikaakwa,Tythans,Twi'lek,Male,0,0,0,0,0,0,0,0
Hayde Gofai,Coruscant,Coruscanti,Human,Female,0,1,0,0,0,0,1,0
Haydel Goravvus,Taris,Tarisians,Human,Male,0,0,0,0,0,0,0,0
Haydnat Treen,Kuat,Kuati,Human,Female,0,0,0,0,0,0,0,0
Haz Bakkel,Unknown,Batuu residents,Human,Unknown,0,0,0,0,0,0,0,0
Head of Teyr naturalization,Unknown,Teyr residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Heater (henchman),Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Hedji,Worxer|Yablon,Adubans,Spiner,Male,0,0,0,0,0,0,0,0
Hedon Istee,Tatooine,Tatooinians,Twi'lek,Male,0,0,0,0,0,0,0,0
Heff (Lepi),Unknown,Tatooinians,Lepi,Male,0,0,0,0,0,0,0,0
Heff Jofer,Corellia,Corellians,Bith,Male,0,0,0,0,0,0,0,0
Hek Dallan,Stassia,Stassians,Human,Male,0,0,0,0,0,0,0,0
Hela Brandes,Naboo,Naboo,Human,Female,1,0,0,0,0,0,1,0
Helen Goldenfield,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Helfin Hundi,Unknown,Corellians,Nikto,Male,0,0,0,0,0,0,0,0
Hella Cordoni,Chandrila,Chandrilans,Human,Female,0,0,0,0,0,0,0,0
Hella Thimram,Unknown,Chandrilans,Unknown,Female,0,0,0,0,0,0,0,0
Helr'ven,Unknown,Prakith residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Hendrick,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Henia Kinalos,Coruscant,Coruscanti,Unknown,Female,0,0,0,0,0,0,0,0
Henk Lorin,Unknown,Cularin residents,Cerean,Female,0,0,0,0,0,0,0,0
Henna,Unknown,Bespinites,Bothan,Unknown,0,0,0,0,0,0,0,0
Henne Kallea,Brentaal IV,Brentaalans,Unknown,Female,0,0,0,0,0,0,0,0
Hera Syndulla,Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Herafin,Draenell's Point,Draenell's Point residents,Unknown,Male,0,0,0,0,0,0,0,0
Herdr'tui,Unknown,Prakith residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Herg,Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Herman Pate,Unknown,Naboo,Human,Male,0,0,0,0,0,0,0,0
Hershel Sheridan,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Herut,Melida,Melida/Daan residents,Human,Male,0,0,0,0,0,0,0,0
Hesh Verbon,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Hesha Lovett,Unknown,Hapans,Human,Female,0,0,0,0,0,0,0,0
Hesk Beldross,Thaereian system|Thaere,Thaereians,Unknown,Unknown,0,0,0,0,0,0,0,0
Hethra Mcgrrrr,Corellia,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Hetton,Serenno,Serennian,Human,Male,0,0,0,0,0,0,0,0
Hewpaj,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Hid Toqema,Unknown,Genarius residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Hidden Bek lookout,Taris,Tarisians,Human,Female,0,0,0,0,0,0,0,0
Hidden Beks,Unknown,Tarisians,Unknown,Unknown,0,0,0,0,0,0,0,0
Higgie Sethven,Unknown,Cularin residents,Cerean,Male,0,0,0,0,0,0,0,0
Hilbrun,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Hipan Voge,Naboo,Naboo,Unknown,Male,0,0,0,0,0,0,0,0
Hira Deboota,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Hiram Bish,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hiram Drayson,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,0,0,0
Hiram Drayson's father,Unknown,Chandrilans,Unknown,Unknown,0,0,0,0,0,0,0,0
Hiram Zataire's son,Unknown,Naboo,Human,Male,0,0,0,0,0,0,0,0
Hirka,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Hirken,Alsakan,Alsakanians,Human,Male,0,0,0,0,0,0,0,0
Hirken family,Unknown,Alsakanians,Human,Unknown,0,0,0,0,0,0,0,0
Hiro,Unknown,Batuu residents,Hutt,Male,0,0,0,0,0,0,0,0
Hirth,Unknown,Abregado-rae,Unknown,Male,0,0,0,0,0,0,0,0
Hlisk Squin,Cularin,Cularin residents,Human,Male,0,0,0,0,0,0,0,0
Hobi Rann,Unknown,Bespinites,Human,Male,0,0,0,0,0,0,0,0
Hoclaw,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Hogrum Chalk,Unknown,Bastion residents,Human,Male,0,0,0,0,0,0,0,0
Hok Daragon,Unknown,Tetans,Human,Male,0,0,0,0,0,0,0,0
Holdan,Taris,Tarisians,Human,Male,0,0,0,0,0,0,0,0
Holgurn,Tatooine,Tatooinians,Gamorrean,Male,0,0,0,0,0,0,0,0
Holshef,Lothal,Lothalites,Human,Male,0,0,0,0,0,0,0,0
Hondu Firewell,Corulag,Corulag residents,Human,Male,0,0,0,0,0,0,0,0
Honesty Weft,Unknown,Dalnans,Human,Male,0,0,0,0,0,0,0,0
Honesty Weft's mother,Corellia,Dalnans,Unknown,Female,0,0,0,0,0,0,0,0
Honesty Weft's survival instructor,Unknown,Dalnans,Unknown,Unknown,0,0,0,0,0,0,0,0
Honka,Coruscant,Coruscanti,Rodian,Male,0,1,0,0,0,0,1,0
Honn Dangel,Merisee,Bespinites,Meri,Male,0,0,0,0,0,0,0,0
Honor Salima,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Honwoo,Unknown,Tatooinians,Rodian,Male,0,0,0,0,0,0,0,0
Hooded Wookiee,Unknown,Cularin Belt residents,Wookiee,Unknown,0,0,0,0,0,0,0,0
Hoolie,Coruscant,Coruscanti,Bith,Unknown,0,0,0,0,0,0,0,0
Hoom,Unknown,Endorians,Phlog,Male,0,0,0,0,0,0,0,0
Hoona,Endor,Endorians,Phlog,Female,0,0,0,0,0,0,0,0
Hoonta,Unknown,Tatooinians,Rodian,Male,0,0,0,0,0,0,0,0
Hopper,Unknown,Nar Shaddaa residents,Aqualish,Male,0,0,0,0,0,0,0,0
Horace Korr,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Horace Vancil,Naboo,Naboo,Human,Male,1,0,0,0,0,0,1,0
Horatio Varn-Kezzler,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Horil Damlo,Genarius,Genarius residents,Human,Male,0,0,0,0,0,0,0,0
Horis Byrla,Unknown,Cularin residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Horley,Ruusan,Ruusanians,Human,Male,0,0,0,0,0,0,0,0
Hormf,Unknown,Nar Shaddaa residents,Besalisk,Unknown,0,0,0,0,0,0,0,0
Horn family,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Horssk,Unknown,Cularin Belt residents,Trandoshan,Male,0,0,0,0,0,0,0,0
Hortel Ossilege,Bakura,Bakurans,Human,Male,0,0,0,0,0,0,0,0
Horville,Unknown,Endorians,Alien,Male,0,0,0,0,0,0,0,0
Hosh Hune,Fondor,Fondorians,Human,Male,0,0,0,0,0,0,0,0
Hospitality Guide,Unknown,Keganites,Unknown,Unknown,0,0,0,0,0,0,0,0
Hostis Ij,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,0,0,0
Hotho Allaran,Unknown,Tatooinians,Twi'lek,Male,0,0,0,0,0,0,0,0
House AlGray,Unknown,Hapans,Hapan,Unknown,0,0,0,0,0,0,0,0
House Glorio,Unknown,Alderaanians,Unknown,Unknown,0,0,0,0,0,0,0,0
House Naberrie,Unknown,Naboo,Human,Unknown,0,0,0,0,0,0,0,0
House Parnelli,Unknown,Naboo,Human,Unknown,0,0,0,0,0,0,0,0
House Zirkonn,Unknown,Naboo,Human,Unknown,0,0,0,0,0,0,0,0
Houz,Unknown,Batuu residents,Human,Male,0,0,0,0,0,0,0,0
Howe Walwahd,Lamaredd,Lamaredd residents,Mon Calamari,Female,0,0,0,0,0,0,0,0
Hower Jerimott,Beheboth,Behebothians,Behebothan,Male,0,0,0,0,0,0,0,0
Howzmin,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Hraashi Lool,Unknown,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Hrath Koo,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hraykken Bender,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hreda,Unknown,Drall,Drall,Male,0,0,0,0,0,0,0,0
Hric Dalhney,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Hronk,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Huberdink Bufflin III,Corulag,Corulag residents,Unknown,Male,0,0,0,0,0,0,0,0
Hudrow,Taris,Tarisians,Human,Male,0,0,0,0,0,0,0,0
Huff Darklighter,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Huff Darklighter's first wife,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Huff Darklighter's second wife,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Hugo Bartyn,Unknown,Lamaredd residents,Human,Male,0,0,0,0,0,0,0,0
Hugo Eckener,Naboo,Naboo,Human,Male,1,0,0,0,0,0,1,0
Hugo Treece,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hukowl An Devi,Telos IV,Telosians,Ithorian,Male,0,0,0,0,0,0,0,0
Hukta Jax,Unknown,Manaan residents,Gamorrean,Male,0,0,0,0,0,0,0,0
Hume Tarl,Corellia,Corellians,Human,Male,0,0,0,0,0,1,0,1
Hunter Of Winds,Nirauan,Nirauan residents,Qom Jha and Qom Qae,Male,0,0,0,0,0,0,0,0
Hurley Klakk,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hurlo Holowan,Kuat,Kuati,Human,Female,0,0,0,0,0,0,0,0
Hurn Moeda,Corellia,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Hussef,Nar Shaddaa,Nar Shaddaa residents,Human,Male,0,0,0,0,0,0,0,0
Hutch,Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Huttsbane,Nal Hutta,Nal Hutta residents,Evocii,Male,0,0,0,0,0,0,0,0
Huutar,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Hwruarca,Kashyyyk,Kashyyyk residents,Wookiee,Female,0,0,0,0,0,0,0,0
Hynestian,Unknown,Hynestians,Unknown,Unknown,0,0,0,0,0,0,0,0
IT-31,Unknown,Nar Shaddaa residents,Unknown,Unknown,0,0,0,0,0,0,0,0
IT-O9,Unknown,Genarius residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Iaco Shild,Dantooine,Dantooinians,Human,Male,0,0,0,0,0,0,0,0
Ian Lago,Naboo,Naboo,Human,Male,0,0,0,0,0,0,0,0
Iann Doaba,Socorro,Socorrans,Human,Male,0,0,0,0,0,0,0,0
Iaphagena,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Ib-Dunn,Unknown,Ansion residents,Smotl,Male,0,0,0,0,0,0,0,0
Icar Orliss,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Ice (duelist),Unknown,Tarisians,Human,Female,0,0,0,0,0,0,0,0
Ieerat,Unknown,Drall,Drall,Unknown,0,0,0,0,0,0,0,0
Iep Tumu,Corellia,Corellians,Corellian,Male,0,0,0,0,0,0,0,0
Iero,Ord Mantell,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Iggs,Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Ignus,Manaan,Manaan residents,Human,Male,0,0,0,0,0,0,0,0
Ikka Gesul,Tatooine,Tatooinians,Mon Calamari,Male,0,0,0,0,0,0,0,0
Ildisa,Kashyyyk,Kashyyyk residents,Wookiee,Female,0,0,0,0,0,0,0,0
Ilim Fhernan,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Ilir Post,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Illo Vandin,Giju,Mantellians,Herglic,Male,0,0,0,0,0,0,0,0
Illor Ptorc,Unknown,Demophonians,Unknown,Male,0,0,0,0,0,0,0,0
Ilohian,Unknown,Ilohians,Unknown,Unknown,0,0,0,0,0,0,0,0
Ilok,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Ilsa,Dantooine,Dantooinians,Human,Female,0,0,0,0,0,0,0,0
Ilyamo,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Ilyenno,Unknown,Bespinites,Mirialan,Male,0,0,0,0,0,0,0,0
Imik Suum,Unknown,Cularin residents,Sullustan,Male,0,0,0,0,0,0,0,0
Immi Danoo,Coruscant,Coruscanti,Human,Female,0,1,0,0,0,0,1,0
Imogh,Coruscant,Coruscanti,Gran,Male,0,0,0,0,0,0,0,0
Important Merchant,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Ina'ganet'nuruodo,Csilla,Csillans,Chiss,Female,0,0,0,0,0,0,0,0
Inan,Aaloth,Aaloth residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Indar (Marauder),Endor,Endorians,Sanyassan,Male,0,0,0,0,0,0,0,0
Indigo Siyan,Tatooine,Tatooinians,Twi'lek,Female,0,0,0,0,0,0,0,0
Inea Pargen,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Ingas Lek,Corellia,Corellians,Human,Unknown,0,0,0,0,0,0,0,0
Inkur,Unknown,Bespinites,Ugnaught,Male,0,0,0,0,0,0,0,0
Inyri Forge,Kessel,Kesselians,Human,Female,0,0,0,0,0,0,0,0
Iolan Gendarr,Commenor,Commenori,Human,Male,0,0,0,0,0,0,0,0
Ione Marcy,Coruscant,Coruscanti,Salenga,Female,0,0,0,0,0,0,0,0
Irasal ke Voltin,Adumar,Adumari,Human,Male,0,0,0,0,0,0,0,0
Irek,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Irem Gehldon,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,0,0,0
Iren,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Irenez (Human),Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Irenez (Twi'lek),Corellia,Corellians,Twi'lek,Female,0,0,0,0,0,0,0,0
Iris,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Irizi'stal'mustro,Unknown,Csillans,Chiss,Male,0,0,0,0,0,0,0,0
Isaru Omin,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Isbet Varta,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Ishel (Ryloth),Unknown,Ryloth residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Iskalonian,Unknown,Iskalonians,Unknown,Unknown,0,0,0,0,0,0,0,0
Iskit Tyestin,Bakura,Bakurans,Human,Male,0,0,0,0,0,0,0,0
Isolationist Queen Mother,Hapes,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Isolder,Hapes,Hapans,Hapan,Male,0,0,0,0,0,0,0,0
Isplourrdacartha Estillo,Eiattu 6,Eiattuans,Human,Female,0,0,0,0,0,0,0,0
Isval,Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Ithila,Hapes,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Ithmir,Unknown,Lianns,Gamorrean,Unknown,0,0,0,0,0,0,0,0
Ivesa,Kashyyyk,Kashyyyk residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Iving Creel,Unknown,Concord Dawn residents,Unknown,Male,0,0,0,0,0,0,0,0
Ivr Drop,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Ixa,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Ixel Garsea,Unknown,Batuu residents,Unknown,Female,0,0,0,0,0,0,0,0
Ixgil,Unknown,Tarisians,Duros,Male,0,0,0,0,0,0,0,0
Ixidro Legorburu,M'haeli,M'haeli residents,Unknown,Male,0,0,0,0,0,0,0,0
Izak Anzio,Agamar,Agamari,Unknown,Male,0,0,0,0,0,0,0,0
Izal Garsea's father,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Izrina,Endor,Endorians,Wistie,Female,0,0,0,0,0,0,0,0
Izuma,Unknown,Keelia residents,Unknown,Male,0,0,0,0,0,0,0,0
Izzeebowe Jeef,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
J'Quille,Toola,Tatooinians,Whiphid,Male,0,0,0,0,0,1,0,1
J'er Nahj,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
J1-B2,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
J1-KC,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
JB-9,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Jaalib Brandl,Trulalis,Trulalis residents,Human,Male,0,0,0,0,0,0,0,0
Jaarak,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Jabba's architect,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Jabba's champion,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Jabba Desilijic Tiure,Nal Hutta,Tatooinians,Hutt,Male,1,0,0,1,1,1,1,1
Jabe Calwell,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Jabi Town,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Jabiimi,Unknown,Jabiimi,Unknown,Unknown,0,0,0,0,0,0,0,0
Jabiimi Military,Unknown,Jabiimi,Unknown,Unknown,0,0,0,0,0,0,0,0
Jabitha Hal,Zonama Sekot,Sekotans,Human,Female,0,0,0,0,0,0,0,0
Jac'Ril,Unknown,Tatooinians,Twi'lek,Male,0,0,0,0,0,0,0,0
Jac Lodain,Unknown,Batuu residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Jac Lodain's father,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Jac Lodain's mother,Unknown,Batuu residents,Unknown,Female,0,0,0,0,0,0,0,0
Jacc Mandelbrot,Unknown,Bespinites,Unknown,Male,0,0,0,0,0,0,0,0
Jaccoba,Unknown,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Jace Dallin,Rendili,Rendili residents,Human,Male,0,0,0,0,0,0,0,0
Jace Paol,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Jacen Syndulla,Lothal,Lothalites,Human,Male,0,0,0,0,0,0,0,0
Jacklin,Lanteeb,Lanteebans,Human,Male,0,0,0,0,0,0,0,0
Jacques,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Jade McDonagh,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Jaden Korr,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Jadru,Endor,Endorians,Unknown,Female,0,0,0,0,0,0,0,0
Jaesa Willsaam,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Jaffro Davengatt,Engebo V,Engebo V residents,Human,Male,0,0,0,0,0,0,0,0
Jagged Antilles,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Jagged Fel,Nirauan,Csillans,Human,Male,0,0,0,0,0,0,0,0
Jagoda,R-Duba,R-Duba residents,Human,Male,0,0,0,0,0,0,0,0
Jah-kii Vaargaz,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Jahan Cross,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Jahan Cross's mother,Alderaan,Alderaanians,Unknown,Female,0,0,0,0,0,0,0,0
Jahn Tanner,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Jai,Unknown,Tatooinians,Mirialan,Female,0,0,0,0,0,0,0,0
Jai Cirri,Unknown,Bespinites,Unknown,Male,0,0,0,0,0,0,0,0
Jai Kell,Lothal,Lothalites,Human,Male,0,0,0,0,0,0,0,0
Jai Maruk,Druckenwell,Druckenwell residents,Human,Male,0,0,0,0,0,0,0,0
Jailyn Cirri,Unknown,Bespinites,Unknown,Female,0,0,0,0,0,0,0,0
Jain Havero,Shiva IV,Shiva IV residents,Calian,Male,0,0,0,0,0,0,0,0
Jaina (Elder),Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Jaina Solo Fel,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Jak (Coruscanti),Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Jak Dexter,Unknown,Cularin residents,Human,Male,0,0,0,0,0,0,0,0
Jakaitis,Bakura,Bakurans,Bakuran,Male,0,0,0,0,0,0,0,0
Jake (miner),Mimban,Mimban residents,Human,Male,0,0,0,0,0,0,0,0
Jake (smuggler),Unknown,Cularin residents,Unknown,Male,0,0,0,0,0,0,0,0
Jake Fenn,Tython,Tythans,Human,Male,0,0,0,0,0,0,0,0
Jakir Halcyon,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Jaklin,Lanteeb,Lanteebans,Human,Female,0,0,0,0,0,0,0,0
Jaller Obrim,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Jamb Beetilles,Corellian,Corellians,Human,Male,0,0,0,0,0,0,0,0
Jamson Caglio,Unknown,Corulag residents,Human,Male,0,0,0,0,0,0,0,0
Jamson Freller,Esseles,Esselians,Human,Male,0,0,0,0,0,0,0,0
Jan-Ira Toru,Unknown,Almas residents,Human,Female,0,0,0,0,0,0,0,0
Jan Dodonna,Commenor,Commenori,Human,Male,0,0,0,1,0,0,0,1
Jan Ors,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Jana Lorso,Unknown,Telosians,Mirialan,Female,0,0,0,0,0,0,0,0
Jana T'bayr,Unknown,Talusians,Human,Female,0,0,0,0,0,0,0,0
Jander,Ord Mantell,Mantellians,Toydarian,Male,0,0,0,0,0,0,0,0
Janek Sunber,Tatooine,Tatooinians,Human,Male,0,0,0,1,0,0,0,1
